x,y,z_s,snr,image_positions,magnifications
3.0043478260869567,3.3463768115942027,0.8,0.2306292594552816,"[(2.081139570926886, 2.5420764204862403), (4.278997999388556, 3.504153099948186)]","[-1.047493530362631, 7.538571283528755]"
3.6710144927536232,2.65072463768116,0.8,6.237351770327919,"[(4.841200408087906, 1.8984182144919237)]",[1.8179602763414566]
3.7,3.4913043478260866,0.8,1.711387305595511,"[(4.98577663087087, 3.602313445491414)]",[2.4710794919172487]
2.7724637681159425,3.984057971014492,0.8,0.8347293883498454,"[(2.463155637109963, 5.294181709280424)]",[2.2529103279814326]
3.6710144927536232,3.288405797101449,0.8,0.7930680700711156,"[(4.988205177115001, 3.1302455783453387)]",[2.2773561096829606]
2.018840579710145,2.65072463768116,0.8,0.3044613994716194,"[(0.8297553992100514, 2.2506207475262703), (3.0291638273476265, 3.3497845086648903)]","[3.8055707870011553, -0.3496511392514353]"
2.946376811594204,2.940579710144928,0.8,3.4986889634848537,"[(1.6322800798347943, 3.025036769855016), (4.01058473379396, 2.032437776055221)]","[-4.431986389845702, 2.8019637365828127]"
1.989855072463768,3.723188405797101,0.8,1.3854391592172477,"[(0.9631824051789226, 4.674995190885818)]",[1.862690101537298]
2.0478260869565217,3.085507246376812,0.8,2.948758816640322,"[(0.7580193176705153, 3.5206328431379688), (3.3151979573414607, 3.270562933097196)]","[2.4715362656809776, -0.809894896419809]"
1.9028985507246376,2.882608695652174,0.8,1.2964029721461552,"[(0.5872940938600053, 2.9916830592636705)]",[2.5984960232559047]
3.4391304347826086,3.5492753623188404,0.8,1.5786420560058478,"[(4.65179861880277, 3.8945894671205856)]",[3.4206042141556514]
2.0478260869565217,3.201449275362319,0.8,0.771631355692414,"[(0.8005844705325066, 3.7849779568860944), (3.356483160990947, 3.175471002980367)]","[2.3073418232003893, -0.9795409146004477]"
3.0043478260869567,3.172463768115942,0.8,0.0015360523236284,"[(1.8952344006600883, 2.6197060382305244), (4.284075190765503, 2.694669464436641)]","[-1.4899269959923394, 3.53435501662465]"
2.076811594202898,3.723188405797101,0.8,0.4017990357635401,"[(1.0866577711482173, 4.713342228697743), (3.0669364777404833, 2.7330635221785027)]","[1.9036633622034147, -0.9135927033010439]"
2.1347826086956525,3.37536231884058,0.8,0.2604811742501259,"[(0.9935732197805262, 4.176333101429104), (3.4261021972802417, 2.9474221285310627)]","[2.2003989751488526, -1.6732644491163502]"
2.6565217391304348,3.3463768115942027,0.8,1.8417637738662431,"[(1.9028349581314863, 4.515783003857714), (2.2982465056621115, 2.1390620779180605)]","[3.147944066162255, -2.2972097688555406]"
2.5985507246376813,3.288405797101449,0.8,0.4563601686825759,"[(1.703995487769077, 4.363498213161847), (2.361064570362031, 2.036649480439254)]","[3.0921628828695074, -3.367224368669223]"
1.7579710144927538,2.621739130434783,0.8,1.9870826449566912,"[(0.5145476813611305, 2.3589028015393967)]",[2.71332633343158]
2.482608695652174,3.868115942028985,0.8,0.8242071527940482,"[(1.8280352096814405, 5.087004502097643)]",[2.0773699950265]
3.3521739130434787,3.433333333333333,0.85,0.7875669791428265,"[(4.5070916598313735, 3.603845841747169)]",[3.2565312911098507]
3.0043478260869567,2.940579710144928,0.85,0.4130457101085875,"[(1.8034192851788098, 3.0993888656266906), (4.012937566382183, 2.1629941204290537)]","[-3.330099603806327, 2.6166286922151074]"
3.4971014492753625,3.4043478260869566,0.85,2.9139424485941507,"[(2.4483417877688574, 2.9678049852690886), (4.678113259640662, 3.461732848653008)]","[-0.2494600274980704, 2.6488961100433355]"
3.61304347826087,4.042028985507246,0.85,1.424094856663702,"[(4.378913635855819, 4.853389024315469)]",[2.5720930298862252]
3.3521739130434787,2.7666666666666666,0.85,13.360747572702952,"[(4.3944000043372275, 2.03936372387722)]",[2.0016809736063577]
2.9173913043478263,3.3463768115942027,0.8,1.217009544740838,"[(2.084783582877568, 2.449303868853209), (2.9694475792636585, 4.643774924123669)]","[-1.23136476680614, 7.873588775838011]"
1.873913043478261,3.723188405797101,0.8,1.358335422129073,"[(0.8063730681444753, 4.627220285335041), (3.0007454144496832, 2.9000324876889385)]","[1.809652646551954, -0.49048317423307786]"
2.3086956521739133,3.201449275362319,0.8,0.4999178784091636,"[(1.1230174433497673, 3.9251682282247327), (3.6036276699352685, 3.267139524957035)]","[2.6691784677012294, -2.0214666159590875]"
2.192753623188406,2.4478260869565216,0.8,1.1312204384506914,"[(1.6189418515350662, 1.3514964344165972)]",[4.276731746266569]
2.685507246376812,3.172463768115942,0.8,0.36438662684716,"[(1.7830549993684, 4.241272187671589), (1.99081115576879, 2.158821644894076), (3.7304971738581885, 3.8240809837700795), (3.7892223737410053, 2.3158960607913994)]","[3.887728918178758, -2.7450310737097827, -3.7663895419955025, 5.402946249710511]"
2.105797101449276,2.853623188405797,0.8,3.347276418065994,"[(0.7975365239648544, 2.8759051131790243), (3.2142216071492933, 3.407462039203468)]","[3.312177913182414, -0.6179030143834676]"
2.424637681159421,3.4043478260869566,0.8,1.883645563000776,"[(1.4564419641551738, 4.415846096830265), (3.2414987420975416, 2.2733599797075463)]","[2.4933053283936353, -9.255516377893445]"
3.2072463768115944,3.781159420289855,0.8,5.0057898789890825,"[(2.4608766472922494, 2.808205060978301), (3.740902126475717, 4.9014980665222385)]","[-0.3055680330907914, 3.991432273948955]"
2.453623188405797,2.360869565217391,0.8,0.8010579004434438,"[(2.506694020399289, 1.049343359743753)]",[2.802185490722632]
1.989855072463768,2.65072463768116,0.8,1.269018633245915,"[(0.7880106762885007, 2.2795143661625903)]",[3.585248057334027]
2.7144927536231886,2.592753623188406,0.85,0.9723085130003172,"[(2.8764631878973965, 3.7499946023673023), (3.182411545940523, 1.434892087505772)]","[-1.081069088453659, 2.566750583874651]"
3.06231884057971,2.4478260869565216,0.85,1.030271766603645,"[(2.521276299939752, 3.581550391536449), (3.810042376649107, 1.4187285490613248)]","[-0.9701158065149909, 1.9781691953335727]"
3.06231884057971,2.679710144927536,0.85,0.3173994786969802,"[(2.273773629680044, 3.680350732291681), (3.930141475182688, 1.743821477448219)]","[-2.635028636601005, 2.17053095246593]"
3.381159420289855,2.534782608695652,0.85,1.0525591967038277,"[(2.3895325534457172, 3.3353403313747116), (4.3310692099265165, 1.6827529324264745)]","[-0.646202392129597, 1.8448700987608484]"
2.33768115942029,2.9695652173913043,0.85,0.4514580953915593,"[(1.1395599304040622, 3.209635470096686), (3.3359666258680822, 3.494559587280362)]","[3.6435938511696397, -1.0864900171443115]"
1.9028985507246376,3.143478260869565,0.85,0.779911147172749,"[(0.7301594608867856, 3.5541417572143508), (3.0910193765190086, 3.15719415047618)]","[2.1384520934909865, -0.4733338494406016]"
2.076811594202898,2.998550724637681,0.85,0.5129764666551896,"[(0.8800335145963943, 3.2558155334063468), (3.191828655092733, 3.289402018396676)]","[2.6123947971373256, -0.6420757232946324]"
1.7579710144927538,2.389855072463768,0.85,0.8571557296182162,"[(0.7838647022469839, 1.827154651311422)]",[2.696967138790424]
3.3231884057971017,2.7086956521739127,0.85,5.975549194061962,"[(2.2187332469567567, 3.3204917653654356), (4.3297568516538245, 1.9282835131539025)]","[-1.083351090244724, 1.9845973632768938]"
3.120289855072464,2.418840579710145,0.85,0.436611725479347,"[(3.892921133110334, 1.4067359279896416)]",[1.9248088728333612]
3.6710144927536232,3.926086956521739,0.85,7.003653062132342,"[(4.57067183094898, 4.590953327186952)]",[2.5866683200833203]
2.424637681159421,2.592753623188406,0.85,3.0759877700899114,"[(2.3030525204363808, 1.42521939815484)]",[3.8933770863359176]
3.2072463768115944,2.7086956521739127,0.85,1.035334630043743,"[(2.163691683532878, 3.4338170064806457), (4.169108845729168, 1.8706821825633422)]","[-1.7035263645001366, 2.0799350044115115]"
3.3521739130434787,2.9695652173913043,0.85,0.0311077557608624,"[(2.1525683285671064, 3.0744757889315277), (4.482497175770426, 2.4194272579526936)]","[-0.8613585961713426, 2.1861350367565304]"
2.9173913043478263,4.1,0.85,0.1587713239959959,"[(2.8240167913451844, 5.29905709609555)]",[2.174182413159499]
3.06231884057971,2.9115942028985504,0.85,1.5969373981396855,"[(1.8664468203828595, 3.1788685405316994), (4.079408129256222, 2.1461055662310806)]","[-2.8989376457713147, 2.4717999512606723]"
2.5985507246376813,2.273913043478261,0.85,1.094171977630688,"[(2.8340797874326564, 1.0754844318658958)]",[2.2687649850824196]
3.3231884057971017,4.071014492753623,0.85,1.0099411854424285,"[(3.7581785292515075, 5.120744747259473)]",[2.6090460507680246]
1.7869565217391306,2.4768115942028985,0.85,0.6389137010870136,"[(0.7595238488628278, 2.0008977046562784)]",[2.7574951512460317]
3.61304347826087,2.853623188405797,0.85,3.355662213803486,"[(2.4180079540181088, 3.128669722166657), (4.738405089189905, 2.2907424655012885)]","[-0.33722112993286013, 1.897441913468894]"
3.033333333333333,3.2304347826086954,0.85,2.4860048774561347,"[(2.052733666878629, 2.6776322605519045), (4.231035894057741, 2.984683327283859)]","[-1.149751285109753, 3.7997824486844185]"
2.395652173913044,2.853623188405797,0.85,0.1434355877851473,"[(1.2587003724198926, 2.6240978903644616), (3.2396935165322964, 3.5842066308619684)]","[7.848071704634815, -0.9567658032918821]"
3.410144927536232,2.592753623188406,0.85,4.684504803218165,"[(2.35903341906934, 3.3054681879062895), (4.394282326867925, 1.782350963731593)]","[-0.6568255513162927, 1.8624469505557706]"
3.61304347826087,2.418840579710145,0.85,0.3231288444870018,"[(4.591693483932125, 1.6014450721515097)]",[1.6988606088270681]
2.946376811594204,3.636231884057971,0.85,1.9351800097196683,"[(2.978832443016348, 4.821541985847792)]",[3.466320771388514]
3.149275362318841,3.172463768115942,0.85,0.246188967140443,"[(2.062215703972159, 2.8144757882091933), (4.334919632216983, 2.8268113456913415)]","[-1.0278733088976328, 2.951426885722423]"
3.033333333333333,2.7666666666666666,0.85,0.3132406748558006,"[(2.1306510250884254, 3.669348974187585), (3.936016226828785, 1.8639837728661899)]","[-4.234597206919018, 2.304957590951991]"
2.6565217391304348,2.4768115942028985,0.85,0.4803679587802161,"[(2.860711252414093, 3.6218373068618774), (3.0020663615166816, 1.291147587053675)]","[-0.709604698351506, 2.4844396443635133]"
3.0043478260869567,3.2594202898550724,0.85,3.521954206700713,"[(2.073191814866822, 2.6355798495761054), (4.20527874025432, 3.0991955663609145)]","[-1.140572903826648, 4.383104235641861]"
3.3521739130434787,2.1869565217391305,0.85,0.2173382398461457,"[(4.156880685598006, 1.1984216635842995)]",[1.7082266159967612]
3.5260869565217394,2.360869565217391,0.85,2.4123976717635225,"[(4.458892857662612, 1.4896624015850604)]",[1.7082549510776215]
3.236231884057971,3.5782608695652174,0.85,1.2661321678552349,"[(2.408523868723133, 2.829784721548752), (4.138430611905447, 4.2399291377985024)]","[-0.36435024445924463, 5.104939423097427]"
3.468115942028985,3.288405797101449,0.85,0.0890983392797715,"[(2.3678781403927114, 2.9608734111839317), (4.668282316074323, 3.1710865030225937)]","[-0.36101051627494823, 2.4962609844093904]"
2.105797101449276,3.5782608695652174,0.85,0.6839943219886605,"[(1.1505786707057641, 4.424129584387101), (3.1178146631947925, 2.805575282683862)]","[1.9475367411044455, -1.0506044254193874]"
1.7869565217391306,2.1,0.85,0.6560211590523133,"[(1.0653035139258609, 1.2479871279342636)]",[2.4890965303274886]
2.453623188405797,2.4768115942028985,0.85,1.3110865446470412,"[(2.4497179012598647, 1.2872169355061502), (2.9288508789491186, 3.50458172344437)]","[3.0468583614496705, -0.48762559913521814]"
2.5695652173913044,3.433333333333333,0.85,0.8888320480472729,"[(1.8461434084499633, 4.477973396132922), (2.620638269309964, 2.237417853258484)]","[2.6254502282807994, -2.558266021455148]"
2.221739130434783,3.0275362318840577,0.85,0.8764500224319935,"[(1.034660231777638, 3.364380335924197), (3.3180970950612325, 3.364271142782292)]","[2.8737585013166385, -0.9633065520001614]"
3.2072463768115944,4.1,0.85,2.2141407398888493,"[(3.4769772742241423, 5.222963205626015)]",[2.4605261930726523]
1.9608695652173915,2.1869565217391305,0.85,1.1627516415282215,"[(1.3409408826748066, 1.2528791215141613)]",[2.7704937014881446]
3.091304347826087,2.534782608695652,0.85,0.900812185746684,"[(2.4290225216545633, 3.614392041678495), (3.8996398358729354, 1.549040023481124)]","[-1.3586298070947351, 2.028063064836175]"
2.946376811594204,3.4913043478260866,0.85,0.6213898326784619,"[(3.0623246823417714, 4.660161627920954)]",[4.916708107657848]
2.7724637681159425,2.621739130434783,0.85,3.354345816982748,"[(2.8268096076759153, 3.803278051040311), (3.333652686949289, 1.4957110472988973)]","[-1.3356972235851063, 2.4978687306327605]"
2.0478260869565217,3.926086956521739,0.85,1.6462453017625032,"[(1.212404065605263, 4.890110311628824), (2.8294972541262444, 2.92048614321321)]","[1.7407584116154307, -0.29490853688930346]"
2.33768115942029,3.5202898550724635,0.85,3.626894472491252,"[(1.4698585246207558, 4.456178522368003), (3.126226370045684, 2.5196492675036377)]","[2.1705562520913877, -2.6350596028704834]"
2.5695652173913044,2.998550724637681,0.85,4.245038697111928,"[(1.4050297762336827, 3.4423673756118616), (1.8926894708054272, 2.108576762049844), (2.915972287402738, 1.8130362489942018), (3.398071308095173, 3.7461879507080567)]","[4.876096587791919, -6.585569437535038, 6.280629020864362, -1.7825072674872797]"
2.6565217391304348,2.157971014492753,0.85,0.9483449355006848,"[(2.7493032508144895, 3.331906512463984), (2.9469434630103346, 0.964526231583643)]","[-0.23454888180209402, 2.0797353848918454]"
2.511594202898551,4.1,0.85,0.5309557354959953,"[(2.018466712965471, 5.250218613641614)]",[1.8718375372696108]
2.453623188405797,4.1,0.85,0.000957098127614,"[(1.9159044450962748, 5.234972912653549), (2.71804599579886, 2.9040872509321543)]","[1.8433630821395626, -0.21219653253126822]"
2.946376811594204,2.273913043478261,0.9,1.6923760833508017,"[(3.4885658545239027, 1.2385475768766765)]",[1.897337153364236]
1.8159420289855075,4.013043478260869,0.9,0.8367858638171978,"[(0.9875031156483428, 4.858764974206618)]",[1.5966322850546195]
3.3521739130434787,3.723188405797101,0.9,1.221865913555095,"[(4.118570518382944, 4.418657216131198)]",[3.4677842226068734]
2.2797101449275363,3.868115942028985,0.9,4.625794241632876,"[(1.5999072014456222, 4.83131340107438), (2.8112256453137103, 2.828368588006526)]","[1.822671787488084, -0.4430004242306568]"
1.7869565217391306,2.3318840579710147,0.9,0.7193723481448793,"[(0.9465293456499696, 1.7230057670711707)]",[2.5745528440928305]
3.294202898550725,2.1869565217391305,0.9,4.23076355544495,"[(4.013583339643154, 1.2503609324221692)]",[1.6881464592492519]
3.120289855072464,3.143478260869565,0.9,1.1509187806278636,"[(2.0934737989239807, 2.855444955480189), (4.211841300799269, 2.780595861317333)]","[-1.0785309120738422, 2.863409487938503]"
2.395652173913044,3.5492753623188404,0.9,2.6186123555129264,"[(1.6464531802340456, 4.46377668895365), (2.964034009718819, 2.525502933545378)]","[2.144645860325403, -2.002269429122766]"
2.7144927536231886,2.1869565217391305,0.9,3.591098069851532,"[(3.0338365459782897, 1.087203328296172)]",[1.9939937544688433]
3.265217391304348,3.143478260869565,0.9,0.7345271280097753,"[(2.206873760788308, 2.9429309672534707), (4.365038140411514, 2.824551831080563)]","[-0.7343824249098159, 2.5196889658480455]"
2.9173913043478263,3.085507246376812,0.9,0.6342072599493455,"[(1.9180011324650117, 2.7343993025231215), (3.930347423000102, 2.4943381445029864)]","[-2.0515022165252015, 3.2066632498309033]"
1.989855072463768,3.839130434782608,0.9,0.9070788751348384,"[(1.1630848408825054, 4.6864712776821085)]",[1.7114516344530704]
2.33768115942029,2.418840579710145,0.9,0.2421627405626271,"[(2.120899792663994, 1.365744686092327), (2.8490638368309438, 3.328998167906998)]","[3.061360366384395, -0.26341939105437884]"
3.61304347826087,3.723188405797101,0.9,1.9380799047392523,"[(4.56057634948187, 4.173800978598752)]",[2.590698363151027]
2.424637681159421,2.7376811594202897,0.9,0.5944502716307298,"[(2.121549726607831, 1.7170137551087703), (3.0778924414676787, 3.54168923455045)]","[6.451542897662728, -0.7373699031366286]"
2.076811594202898,3.085507246376812,0.9,2.0344226587495924,"[(0.9816233966889373, 3.4303654737384286), (3.1554362213562723, 3.2148835322318656)]","[2.3571406102855095, -0.6492352835905754]"
2.6275362318840583,3.984057971014492,0.9,9.380380745875495,"[(2.247845178718715, 5.071906368280791), (2.680385829282526, 2.8745285223953156)]","[1.9719373674747231, -0.2581631837659757]"
2.482608695652174,3.636231884057971,0.9,1.2906781724778775,"[(1.8489081311537388, 4.626890232236827), (2.7831150918153513, 2.533565987181418)]","[2.1496596541551622, -1.2731712337330066]"
3.265217391304348,2.418840579710145,0.9,0.7577641453050794,"[(2.5195342983307882, 3.3359723647202686), (4.0544976905243075, 1.5371439646229876)]","[-0.4761575367167632, 1.7968173874139952]"
2.8884057971014494,3.607246376811594,0.9,2.217615538363599,"[(2.447793939574746, 2.654050855675412), (2.8242971166913504, 4.717735395241188)]","[-0.6358283459027647, 3.179335573357229]"
3.091304347826087,2.9695652173913043,0.9,1.3873706272597994,"[(1.9788544158664052, 3.065434008930474), (4.0857655103387565, 2.342759175554592)]","[-1.9126573644121383, 2.4678189440750784]"
2.7144927536231886,2.65072463768116,0.9,0.4659868030486875,"[(2.874086237355882, 3.7213404165993573), (3.1591225682061355, 1.580100073077653)]","[-1.1516601473701171, 2.622744058443735]"
3.6420289855072463,2.157971014492753,0.9,0.623022143350288,"[(4.479167188143015, 1.3208328117620223)]",[1.5760856194097723]
2.6275362318840583,3.3463768115942027,0.9,1.1894810718284663,"[(1.9698231435250757, 4.323180395076394), (2.4715481958740124, 2.2747338903920307)]","[2.8737624321155706, -2.4578540526149504]"
3.3521739130434787,2.4768115942028985,0.9,0.3543664298027209,"[(4.200580305654076, 1.651141315369581)]",[1.7842243259879518]
2.97536231884058,2.4768115942028985,0.9,1.2675117103651543,"[(3.6164400641434584, 1.4903097918002857)]",[2.0241732275262883]
3.06231884057971,3.4043478260869566,0.9,0.2969706413129906,"[(2.282965846342216, 2.7230794163638374), (4.012794107994399, 3.8498375522194017)]","[-0.6917310956328409, 7.918215665846714]"
2.511594202898551,2.418840579710145,0.9,0.3331580353533354,"[(2.597098160071498, 1.306913887924556), (2.8467584762456544, 3.4254501970741997)]","[2.5943746140223993, -0.38875879402237934]"
2.2507246376811594,3.5782608695652174,0.9,2.160910076467254,"[(1.4281451794780315, 4.429636979600936), (3.052838930700094, 2.707935879352068)]","[1.9947132105170324, -1.3659923506499032]"
2.395652173913044,4.1,0.9,0.2327697708228351,"[(1.8636894998977787, 5.139627291712394)]",[1.7694153606755045]
2.221739130434783,2.1,0.9,0.6067960164199976,"[(1.9937410642945488, 1.0507107249204883)]",[2.3267409309641014]
2.482608695652174,3.143478260869565,0.9,2.57207014913382,"[(1.4953515187987967, 3.7832205486556236), (3.5152174762575568, 3.416932525933952)]","[3.072651340733079, -2.3024650086502105]"
2.33768115942029,3.868115942028985,0.9,0.215584536323849,"[(1.6937133428046958, 4.852965383974328)]",[1.8605401006796545]
1.8159420289855075,3.839130434782608,0.9,0.1540882290002108,"[(0.9336256532992714, 4.6276960558164495)]",[1.6496738245209497]
3.178260869565218,2.8246376811594205,0.9,0.640651339918035,"[(2.115221938843552, 3.293174418725412), (4.1202745344231255, 2.1129708508424314)]","[-1.7326942818401914, 2.148168305878076]"
2.3666666666666667,2.128985507246377,0.9,1.4900100594729933,"[(2.3030344568347214, 1.0356852091938744)]",[2.243639638619543]
2.1347826086956525,2.7956521739130435,0.9,10.679411869151265,"[(1.0677942249614736, 2.623275237576722), (3.0333632508270414, 3.324484912186595)]","[3.4776854601513003, -0.42606516629710917]"
1.728985507246377,2.418840579710145,0.9,1.7991315503560186,"[(0.7973653311726706, 1.9413897823198119)]",[2.4830517090250095]
3.7,3.6652173913043473,0.9,0.3837636509794891,"[(4.709076717594156, 3.995147127435032)]",[2.3862251436398014]
2.482608695652174,2.5057971014492755,0.9,1.3329556707495824,"[(2.50475636052861, 1.399328987535731)]",[2.9375701260484215]
3.584057971014493,4.071014492753623,0.9,0.677699407757994,"[(4.25236660989521, 4.8619914821898)]",[2.398233525708382]
3.149275362318841,2.9115942028985504,0.9,2.6635220360927,"[(2.0410518177873427, 3.1675558742823564), (4.129000093143859, 2.2588090741317877)]","[-1.7492493298496723, 2.2844013618641767]"
2.8304347826086955,2.8246376811594205,0.9,0.3840272696811753,"[(2.7575601561149985, 3.9357559307413807), (3.537683502703708, 1.87957325135155)]","[-3.1050578630273993, 2.6678490866616715]"
3.6420289855072463,2.592753623188406,0.9,0.6820933194469604,"[(4.612677235946932, 1.9248781860221582)]",[1.7078518372847162]
2.105797101449276,2.9695652173913043,0.9,5.6266674431042825,"[(0.9924820858660409, 3.1472880862783206)]",[2.669146435900325]
3.381159420289855,2.1,0.95,0.5737199341300543,"[(4.065436053327167, 1.2266287821374586)]",[1.597019380250013]
2.163768115942029,2.8246376811594205,0.95,0.0801586442539807,"[(1.154177400139978, 2.6897312173927497)]",[3.377438650628119]
3.410144927536232,2.157971014492753,0.95,2.578630905504615,"[(4.122281846790586, 1.3057810040728892)]",[1.6049116514260455]
1.9608695652173915,4.013043478260869,0.95,0.1998435943877078,"[(1.229572823999231, 4.849595325880328)]",[1.6062345914110177]
2.5695652173913044,3.3463768115942027,0.95,0.4321656790156974,"[(1.8868657242456552, 4.2208925234647845), (2.66906299730375, 2.3011867938852366)]","[2.660446523722846, -3.4618196179879965]"
1.9318840579710144,3.752173913043478,0.95,1.2082178894298718,"[(1.1072644594456693, 4.49736372415113)]",[1.6862282782142746]
2.8304347826086955,2.5057971014492755,0.95,0.1812098522837564,"[(2.706842808818265, 3.551589822946576), (3.3163933687445626, 1.5239666442614876)]","[-0.7981904730229359, 2.1446285443939126]"
2.97536231884058,2.2159420289855074,0.95,0.6266511365165559,"[(3.483285138826634, 1.243035603747414)]",[1.8015288507914133]
3.5260869565217394,3.2594202898550724,0.95,1.18826772377869,"[(4.571755897719606, 3.144734741204861)]",[2.2038016719096287]
2.076811594202898,3.607246376811594,0.95,0.5533669830383482,"[(1.2450215110512792, 4.344156144668385)]",[1.819378269000733]
3.0043478260869567,2.679710144927536,0.95,0.6806244350163099,"[(2.424068401665354, 3.6181596160485525), (3.7218699784763287, 1.8318251348147194)]","[-1.974434086089217, 2.128493422098399]"
2.2797101449275363,3.317391304347826,0.95,2.7028726964206733,"[(1.383048162960182, 3.968077542829561), (3.302158715191765, 2.964410169360801)]","[2.2404410333391627, -1.9181999338583895]"
3.5260869565217394,3.5202898550724635,0.95,1.152831830257747,"[(4.506662558140356, 3.7482595985769915)]",[2.5501528894299033]
3.091304347826087,2.1,0.95,0.8358585289347692,"[(3.6386437035381993, 1.1448528802601954)]",[1.6962499530746054]
2.395652173913044,2.621739130434783,0.95,0.5376020601825198,"[(2.143742441520179, 1.6500526861193259)]",[4.131618659266744]
2.8884057971014494,3.752173913043478,0.95,0.7341137210701669,"[(2.8249671533078544, 4.795338084819459)]",[2.5879954640359086]
3.410144927536232,3.897101449275362,0.95,0.6513900464270364,"[(4.01939223049462, 4.655853727539692)]",[2.716358756227191]
1.7579710144927538,4.042028985507246,0.95,1.9125225210555208,"[(0.9717693711357595, 4.8282306287019825)]",[1.546048799273559]
3.6710144927536232,2.9695652173913043,0.95,0.4295915103269548,"[(4.686875952995741, 2.589134623393345)]",[1.8277844446507465]
1.9028985507246376,2.5057971014492755,0.95,0.1521603647344052,"[(1.0473760827856, 2.026541923592759)]",[2.7590825798986933]
2.7724637681159425,2.65072463768116,0.95,1.495644751981721,"[(2.787108541052339, 3.685168425423161), (3.256826520845932, 1.6682721189692915)]","[-1.2255819166254571, 2.4267279196229166]"
2.8884057971014494,4.042028985507246,0.95,1.8176629974916023,"[(2.8017393865460254, 5.0866468825992746)]",[2.0828815980669546]
3.3521739130434787,3.5492753623188404,0.95,1.0622282073317566,"[(4.259075633245821, 3.9419900865440582)]",[3.2712346536338623]
2.5695652173913044,2.7666666666666666,0.95,0.2377653353280953,"[(2.7319032732854387, 1.720976480249208), (3.035216804394395, 3.630867924852065)]","[3.668336383121603, -1.0062263557539395]"
2.7434782608695656,2.5057971014492755,0.95,0.7245369594900748,"[(2.770446348130063, 3.538352878866614), (3.1356368939854278, 1.4930361128452874)]","[-0.6938172154266884, 2.258109572888952]"
3.0043478260869567,3.0565217391304347,0.95,0.9493593910406352,"[(2.0011135687415527, 2.898686119494379), (3.968861915490368, 2.5293348575129775)]","[-1.7763827484239973, 2.7814505159551097]"
1.9608695652173915,3.3463768115942027,0.95,0.4434498288103365,"[(0.998882704965624, 3.8791331172062735)]",[1.9129671017354826]
2.8304347826086955,2.9695652173913043,0.95,0.5717110127018098,"[(1.7874410529568174, 3.0307217165374283), (2.0442410568758755, 3.755758937300629), (2.769278283722152, 4.012558946956843), (3.616633110485006, 2.183366889579547)]","[-7.178807412655765, 14.203469265661163, -7.178859664937272, 2.9907207915013316]"
3.091304347826087,4.1,0.95,6.921158815298303,"[(3.218320309792052, 5.111653374192089)]",[2.176768708405385]
2.2507246376811594,3.897101449275362,0.95,0.6258688959705011,"[(1.6088019055707494, 4.799467308863687)]",[1.7592230813505385]
3.410144927536232,3.839130434782608,0.95,0.9830226996862296,"[(4.070296683550211, 4.552340958232248)]",[2.813203898487397]
2.453623188405797,2.2449275362318843,0.95,5.015320744764656,"[(2.464358764825494, 1.2069864108092094)]",[2.2628202008748177]
2.6565217391304348,3.433333333333333,0.95,2.049757923142294,"[(2.1479873708074972, 4.405979985855617), (2.5189343624195724, 2.424469316860244)]","[2.7140266755714437, -1.6327022805702978]"
3.294202898550725,2.128985507246377,0.95,0.5949777860015444,"[(3.950967963377841, 1.2363648110454268)]",[1.6307077160988652]
1.9608695652173915,2.157971014492753,0.95,1.6911948990687553,"[(1.4325813466479427, 1.3359626877467041)]",[2.412542142712908]
3.468115942028985,3.607246376811594,0.95,0.2955121856950212,"[(4.378546121560625, 3.993378518839354)]",[2.824594963192681]
3.149275362318841,2.2449275362318843,0.95,0.3180156255898113,"[(3.771772768015574, 1.3304460466971315)]",[1.7324772385209948]
2.8884057971014494,3.607246376811594,0.95,0.333839824077164,"[(2.481736958865358, 2.7080459890228163), (2.8468586346877376, 4.648565358879857)]","[-0.5717997032635238, 3.08802713426043]"
3.3521739130434787,2.302898550724638,0.95,0.2316214511932211,"[(4.087605620855039, 1.4698450443052449)]",[1.6741774172231054]
1.7869565217391306,3.694202898550724,0.95,8.310868024709848,"[(0.9063351812349602, 4.368381852345687)]",[1.6545055606520955]
1.9608695652173915,3.317391304347826,0.95,1.0070711323286112,"[(0.9890208794908147, 3.8278121319223333)]",[1.9326733393833546]
3.033333333333333,3.37536231884058,0.95,0.0401992837856542,"[(2.2977887894999722, 2.739527011016191), (3.945082154647584, 3.7590091174227043)]","[-0.7248442878562289, 7.83490795173546]"
2.7144927536231886,3.37536231884058,0.95,8.949310510326116,"[(2.2653355001815774, 4.370672689044359), (2.395668040948397, 2.4317490616370026)]","[3.1067059499458933, -1.5645460036270378]"
2.453623188405797,2.418840579710145,0.95,2.625837444771613,"[(2.429993515043029, 1.3857412189843132)]",[2.644254479497408]
3.149275362318841,2.8246376811594205,0.95,1.0848054758438828,"[(2.165352289606119, 3.305108840995344), (4.025000690928383, 2.1436099107990576)]","[-1.7300946738987377, 2.1329165942966926]"
2.8594202898550725,3.926086956521739,0.95,0.6032168866220974,"[(2.7447347412026724, 4.971755897700594)]",[2.2037931039754866]
2.076811594202898,2.4768115942028985,0.95,4.718350581683979,"[(1.3897442297288762, 1.7897442297756396), (2.7627972396002116, 3.162797239569518)]","[3.2697258603919104, -0.06224189852217604]"
3.5550724637681164,2.7086956521739127,0.95,0.5967693299292214,"[(4.488267445730854, 2.1186395389243606)]",[1.7579568201123255]
